lambda_micron,f_nu_mJy_z0.05_m10.0,f_nu_mJy_z0.05_m10.5,f_nu_mJy_z0.05_m11.0,f_nu_mJy_z0.1_m10.0,f_nu_mJy_z0.1_m10.5,f_nu_mJy_z0.1_m11.0,f_nu_mJy_z0.15_m10.0,f_nu_mJy_z0.15_m10.5,f_nu_mJy_z0.15_m11.0,f_nu_mJy_z0.2_m10.0,f_nu_mJy_z0.2_m10.5,f_nu_mJy_z0.2_m11.0
1.9114114114114116,1.99883112538692,6.77654383224348,16.59989722063822,0.6166616964032628,1.838641803158572,4.437069659011849,0.44453766685832274,0.8529632968262051,1.7625161371616915,0.4779003829686852,0.6889129785803205,0.9108531221014444
1.9156656656656659,1.9956844419165995,6.779199724736417,16.544345039771798,0.6175145317329729,1.8336338174261906,4.4148712642594266,0.4455469090029609,0.853233172991237,1.7654112453095872,0.47941395134419135,0.6929851002808036,0.9157416716047447
1.91991991991992,1.9930318250193415,6.762154457238358,16.50009616842653,0.6183673670626828,1.8328083145929794,4.402668900811586,0.4478421954938714,0.8549305449471762,1.767750957351479,0.48148845858283196,0.6970572219812865,0.9206302211080448
1.9241741741741742,1.990060963304495,6.744685147824628,16.45546726038944,0.6190679307853343,1.8320348088987284,4.391351892382143,0.45013748198478193,0.8567380478516842,1.7690830686043886,0.4835629658214728,0.7006682871093289,0.925518770611345
1.9284284284284285,1.9865796708057277,6.726793106265597,16.409871700467207,0.6208092499737135,1.8312613032044776,4.3800348839527,0.45100224096512387,0.85820320970106,1.7698764083290817,0.48554713920769144,0.7034852966268617,0.9304073201146452
1.9326826826826828,1.9830026687900497,6.708491450457093,16.36765713922636,0.6207054438555193,1.8304877975102263,4.368717875523257,0.4502558886804115,0.8595577033034116,1.7706697480537745,0.487309612115288,0.7063023061443944,0.9340882969088529
1.9369369369369371,1.9790737744303335,6.692045282096178,16.326934109080934,0.6184027031225423,1.8254144283233233,4.357400867093814,0.44949818131809854,0.8587957379749348,1.7714630877784674,0.4889521027358291,0.7088938832074221,0.936565708454423
1.9411911911911912,1.9747335855701478,6.701952672699266,16.281938946276085,0.6147734515989869,1.8175536105362684,4.338927586371442,0.44865576996779766,0.858033772646458,1.7720607046685237,0.49046244900443614,0.7114353062578445,0.939043119999993
1.9454454454454455,1.9701592492835194,6.712703164051074,16.23563355991103,0.611336375789417,1.8096927927492135,4.317437422861237,0.4478133586174966,0.8573539981887748,1.771863357415835,0.4919727952730432,0.7139641100363217,0.9416857573949834
1.9496996996996998,1.9637073343844014,6.723297377784046,16.188432604462257,0.6085969575325999,1.8022580133932942,4.295947259351031,0.4471952055554505,0.8573018607367444,1.7707170407272224,0.4934862001150957,0.7164114952381969,0.9446693253899674
1.953953953953954,1.9571374062582851,6.73373469041599,16.13582022057692,0.6058575392757828,1.7940424525060452,4.274457095840825,0.4473417464020196,0.8570205654030558,1.7695707240386098,0.4950662771491896,0.7188588804400722,0.9475392657838919
1.9582082082082084,1.950715430680824,6.744014430726548,16.07570715475913,0.6017326289752416,1.7858624434057035,4.252966932330619,0.44748828724858875,0.8558634627902024,1.7684244073499973,0.4966463541832836,0.7209036787876819,0.9501252252689308
1.9624624624624625,1.9453628031148806,7.100311317452425,16.023457561363294,0.5972316885757925,1.7754366886558572,4.231968207868995,0.44766512913604906,0.8552646033839628,1.7672780906613847,0.49813340303932646,0.7226261062313886,0.9527111847539698
1.9667167167167168,2.0485068853042545,6.685547098076359,15.975850098822225,0.5927307481763431,1.7647712157215336,4.2116261674513655,0.4473534690392639,0.8546133168048555,1.7639490025139808,0.4990881785213095,0.7243485336750952,0.9552971442390086
1.970970970970971,2.5256421315109505,8.121214527663426,15.995634386233714,0.5877673376743844,1.75410574278721,4.191284127033736,0.44674632283751137,0.8528902055095327,1.7585293790264023,0.5000429540032925,0.7259537720180318,0.9578501238956116
1.9752252252252254,1.993105703806863,7.650459219081014,16.25095921184417,0.5826590732853993,1.7434402698528866,4.170942086616107,0.44510826852849683,0.8512237583325437,1.7528765141398304,0.500164780658416,0.727536761569832,0.9601299567179225
1.9794794794794797,1.9303914476648192,6.578772101743436,15.845647274676555,0.5793270393144694,1.732774796918563,4.150600046198479,0.4433836347181431,0.8488266011037324,1.7472236492532582,0.4999907344476582,0.7292881706202297,0.9624097895402335
1.9837337337337337,1.9287052893880854,6.596333362408355,15.814893949067379,0.5780340718537105,1.7262653632181428,4.130762466439384,0.4416590009077894,0.84578657230947,1.741570784366687,0.49981668823690034,0.7315988463477177,0.9646620285462834
1.987987987987988,1.927595599288256,6.68416650426634,15.793427161241894,0.5767411043929516,1.7223665024807673,4.115949966273448,0.44060715856682975,0.8427465435152074,1.7366486291609007,0.5000421481166863,0.7339095220752057,0.9669104955255061
1.9922422422422423,1.926828958513069,6.77248311164583,15.771323005816448,0.5759018551993631,1.7184676417433917,4.101137466107511,0.4396405382957601,0.8410097884766261,1.7331974480801633,0.5003620292377277,0.7355383643450518,0.9691589625047288
1.9964964964964966,1.92599776661052,6.8612821740467815,15.763314458524768,0.5757273633770846,1.7145687810060162,4.086324965941575,0.4395012359303459,0.8395901897035747,1.7306288837996973,0.5009759505261255,0.7364455091344564,0.9702143180805509
2.000750750750751,1.9251017904815961,6.950562656722673,15.758483521039292,0.5755255559092725,1.7106699202686406,4.071512465775639,0.44001906353802944,0.8383398212757996,1.7280603195192317,0.5020907220408533,0.7373526539238611,0.9708604502085723
2.005005005005005,1.9232872661144493,7.030285876653981,15.753167575402967,0.5750212491586029,1.7071441108927035,4.0566999656097025,0.44049222138413446,0.8388704011528069,1.7254917552387659,0.503205493555581,0.7377887232327899,0.9712022586552516
2.0092592592592595,1.9201008803529414,6.9943681094613135,15.73503048195989,0.5744932816404004,1.7033970669619105,4.045380310460823,0.4406443763567865,0.8394009810298142,1.7226900844462811,0.504118641698421,0.7381394712617952,0.9712277201939378
2.0135135135135136,1.9136308133533975,6.953302571506059,15.714678514925247,0.5739365974999903,1.6995642172413281,4.03555251191223,0.4407965313294385,0.8395868023483325,1.7189220476383427,0.5047379879773266,0.7385497993185934,0.9712531817326241
2.0177677677677677,1.9070500246830706,6.911677156662284,15.68208026814818,0.5726676840508518,1.6956461940602572,4.025492172139893,0.4406783358417954,0.8392353910519095,1.7139064073978831,0.5053573342562323,0.7397693142858239,0.9715647463091357
2.022022022022022,1.900358194544328,6.869491660443082,15.629314233091947,0.5713615060389414,1.6916448881033612,4.015238460767648,0.4387435975741696,0.8388839797554863,1.7088907671574227,0.5050110636819124,0.7409888292530546,0.9724876272918331
2.0262762762762767,1.8935299428429073,6.826738918684972,15.575672774647298,0.5706729062183397,1.687548873925405,4.004790673784407,0.4368088593065438,0.8370128727073703,1.7038751269169627,0.5046030752226893,0.7422083442202854,0.9733947924717039
2.0305305305305303,1.885663159270137,6.75927359437201,15.515633786769449,0.5703281751823388,1.683829976173832,3.9937200704849154,0.43494246271060516,0.8342942298436584,1.6988594866765037,0.5041950867634661,0.7433757599970398,0.9739104952312958
2.034784784784785,1.8779694980084742,6.674549556628747,15.447546485416233,0.5698252823305443,1.680353438324821,3.9810308078562917,0.4331103520295523,0.8315755869799458,1.6944034520950246,0.5039871126818268,0.7444229198891157,0.9744261979908879
2.0390390390390394,1.8702758367468113,6.589825518885487,15.387228529271546,0.5692114857509253,1.6767994917259235,3.968126842242355,0.43127824134849935,0.8291765972853915,1.6906223365757627,0.5037911887413375,0.7445797101134557,0.9749419007504799
2.0432932932932935,1.8625821754851493,6.505101481142234,15.326993289896025,0.5685749517565599,1.6731688350994087,3.9550070657033634,0.4286309576687754,0.8268073766526303,1.6871136883376083,0.5032797264062925,0.7441146505988385,0.9738822455292904
2.0475475475475475,1.8548885142234877,6.420377443398982,15.266758050520504,0.5677196128077596,1.6693279927172524,3.9416741363420007,0.42552299210702377,0.824282781492811,1.6836050400994544,0.502378039911995,0.7436495910842214,0.9725006755671219
2.051801801801802,1.8486867771495246,6.345048755734927,15.206522811144978,0.5655300135421151,1.6636546212225136,3.9281273058618025,0.42344830639293185,0.8207551073424861,1.6800963918612997,0.5014763534176974,0.743184531569604,0.9704954888472825
2.056056056056056,1.8458247516305712,6.3615732669774205,15.15613820428155,0.5633996238205059,1.6584968782276381,3.9189979812412528,0.4217244022320742,0.8172274331921616,1.6762078346699387,0.5005746669233998,0.7414900333223522,0.9679232265394322
2.06031031031031,1.842962726111618,6.380678538298018,15.107847406268029,0.656270794792526,1.7044573971413612,4.251786372626666,0.4195559923055606,0.8133265519071162,1.670756995904252,0.4993732463282132,0.7394058192412462,0.9653509642315817
2.0645645645645647,1.8401007005926644,6.399783809618618,15.060826541693874,0.8940290708765772,1.9551114676636523,4.093744524004073,0.41733714981071335,0.8088042438884997,1.662656576235348,0.4974806081259805,0.7364751871512152,0.9625012190013436
2.0688188188188192,1.8372386750737109,6.418889080939217,15.013805677119716,0.5598781587102495,1.6461913072777437,3.995332047339467,0.4151183073158661,0.8042819358698832,1.654556156566444,0.4965055617401365,0.7335445550611843,0.9589319816646973
2.073073073073073,1.833865590943419,6.437994352259812,14.96678481254557,0.5606506249302547,1.642331823321651,3.8884643219985078,0.4136658226618926,0.801224606291757,1.6464557368975417,0.4956426222266156,0.7306139229711541,0.9553627443280518
2.0773273273273274,1.831600194252681,6.448183977563323,14.924546687783529,0.5629929933807967,1.639744535893244,3.881193124844316,0.4125644853095794,0.7993070886775567,1.6383553172286378,0.49477968271309447,0.7278218308059661,0.9523757930209524
2.081581581581582,1.8294456948173896,6.448926130420189,14.903223669434645,0.5641395162372593,1.6395199158362859,3.87945122959457,0.4117218636358986,0.7973895710633565,1.6345455029333673,0.49391674319957346,0.7256158046652486,0.9494224245421358
2.085835835835836,1.8272911953820987,6.449668283277055,14.88218165454338,0.5638724538544163,1.6398625622647578,3.877597310345542,0.4114801570051485,0.7963138357933293,1.63325115790968,0.4935273450696568,0.723882983119245,0.9464690560633194
2.09009009009009,1.8251366959468078,6.450410436133921,14.86113963965212,0.5635887676554417,1.6401666976335383,3.87563058390188,0.4112349396652646,0.79548652088948,1.631956812885993,0.49316559732682985,0.7227557623633538,0.9442224055130874
2.0943443443443446,1.8230539514763215,6.451152588990787,14.840097624760853,0.563982730576595,1.643627848634602,3.873550618715949,0.4109691888492496,0.7946592059856306,1.6306624678623054,0.4923259018878663,0.7216285416074624,0.9425685360913116
2.0985985985985987,1.8216517351406,6.451894741847653,14.81905560986959,0.5651859365424627,1.6444795565651456,3.8713569834333983,0.4105706666595055,0.7934201204901639,1.6293226612147793,0.4914862064489028,0.7205013208515711,0.9407188042777072
2.1028528528528527,1.8204842203301312,6.467475167614486,14.802882549454978,0.5634937956801767,1.641468191703181,3.8659641790702963,0.41014962413425604,0.7921056786053273,1.6278733868940787,0.4906465110099393,0.7190116387948045,0.9380957647626393
2.1071071071071072,1.8193167055196622,6.486030401516511,14.793387845265574,0.5615722167534889,1.6350660078511718,3.856895325526965,0.4095867518909302,0.7907473576417777,1.6236274766794276,0.489790534836263,0.7172130840722821,0.9354727252475711
2.1113613613613618,1.8181491907091931,6.504585635418536,14.783893141076168,0.5601815567553214,1.6285711165531565,3.8476581474186027,0.4089365796735455,0.789355448208306,1.619242034865567,0.4883848828820236,0.7147590634459267,0.933004459558956
2.115615615615616,1.8154284886839134,6.523140869320558,14.774398436886763,0.5591392519027936,1.6223438195789988,3.838250577741758,0.40827121072357464,0.7879301456460086,1.6147819561980135,0.4869903844640469,0.7121051610917306,0.9302266462174349
2.11986986986987,1.8114590230092542,6.541696103222581,14.76490373269736,0.5580691660165474,1.6168399180864255,3.828670330305014,0.4074390791771252,0.7865879835636904,1.610246988666713,0.48560381416917076,0.7094512587375348,0.927603606702367
2.1241241241241244,1.8074290950287042,6.547338249549158,14.736421104519177,0.5542596347925215,1.6110446233087765,3.8189150912992655,0.4063102681625975,0.7856151379064454,1.6058476953733636,0.48421724387429455,0.7067973563833386,0.9254274085417278
2.1283783783783785,1.803353241883642,6.456865759671753,14.702208623646477,0.5496673733459517,1.6051032527639604,3.804582406531769,0.4051619415231695,0.7842599684505103,1.601511448474128,0.4828306735794184,0.7042781213841298,0.923584730321086
2.1326326326326326,1.7992773887385796,6.366338853501228,14.668027723411507,0.545075111899382,1.5991618822191442,3.788737685602156,0.4039375787512709,0.7825476222953733,1.5965581095109895,0.48144708739154696,0.7017898848873437,0.9217420521004445
2.136886886886887,1.7986653538595814,6.275811947330694,14.633846823176533,0.5404828504528119,1.5932205116743274,3.7728929646725415,0.4033474386027622,0.7808002851955774,1.5915272613710638,0.4800706743246983,0.6993671545432685,0.9198993738798025
2.141141141141141,1.7982049690988624,6.18528504116017,14.604394643688186,0.5358905890062422,1.5872791411295113,3.7570482437429282,0.40172157764709027,0.779017880724933,1.586418721502333,0.4787385401961446,0.6969444241991934,0.9180566956591609
2.1453953953953953,1.7977445843381434,6.094758134989645,14.604903528838399,0.5339099524574618,1.5813377705846952,3.741203522813316,0.47205552530826855,0.7768403320567625,1.581231721271437,0.47741529905143465,0.6945216938551185,0.9162140174385192
2.1496496496496498,1.7969115357442158,6.019262728202097,14.604755018495279,0.5345072006538296,1.5763122328376533,3.725358801883701,0.4955085686678834,0.7741955577867803,1.5812134239715512,0.47609205790672443,0.6920424167089004,0.9129943449688801
2.1539039039039043,1.7959813540868248,5.987831508753409,14.601381741619477,0.5351044488501973,1.571493618568184,3.714619387755044,0.5724344303504819,0.8669852401147596,1.6448881922355456,0.4745406819328178,0.6881524312409781,0.9094253325370252
2.1581581581581584,1.7945797425303462,5.9614983056082895,14.598008464743675,0.535701697046565,1.5666750042987152,3.7040682290722975,0.46592303373960253,1.1325812465143288,1.6460293490558349,0.47287086213847984,0.6843339475456816,0.9058563201051706
2.1624124124124124,1.790561434443779,5.93516510246317,14.594635187867874,0.5362989452429328,1.5618563900292464,3.693517070389551,0.4312294314993603,0.7686395277677991,1.5682139868135831,0.4712074720745457,0.6807634674989245,0.902287307673316
2.166666666666667,1.786543126357211,5.908831899318049,14.584014295995251,0.5368961934393006,1.5571844313709815,3.6829659117068037,0.3983987724855314,0.7667970780965027,1.5652864478173836,0.4699895868653713,0.6771929874521669,0.898718295241461
2.170920920920921,1.7825248182706437,5.882632537223732,14.557252728335667,0.5364467518043041,1.5535726957865874,3.672414753024057,0.4006665232148533,0.7670397588746605,1.5622983944612954,0.468766605141692,0.6744484382886411,0.8951492828096064
2.175175175175175,1.7786118377224462,5.874641077684391,14.530651154561014,0.5355016003738985,1.5512237450501223,3.6626281499366287,0.40294216902312974,0.7688093542392331,1.5613860755087074,0.46753195363963707,0.6731516213819599,0.8943494897546249
2.1794294294294296,1.775333129180844,5.897442512760043,14.504389067411525,0.5345564489434929,1.548913044783815,3.6588568313437095,0.4052258474099205,0.7705716888068898,1.5610504086476635,0.46693837694378326,0.6718548044752786,0.8936775456992858
2.1836836836836837,1.7727912346653114,5.920243947835694,14.47812698026204,0.5336112975130871,1.5466023445175083,3.655085512750791,0.40751760399607795,0.7723269690775925,1.5606762908926786,0.46649503172847784,0.6707124434545917,0.8930056016439466
2.187937937937938,1.7702493401497783,5.950699417599765,14.454118049592175,0.5326873938629848,1.5442916442512014,3.651314194157872,0.4087095747878984,0.7740751488905429,1.5626399109038835,0.4660172923806769,0.669854554225816,0.8923336575886074
2.1921921921921923,1.7677074456342454,6.003487696985079,14.431607727763211,0.5320016063936668,1.5423260365056382,3.6475428755649535,0.4070423489126942,0.775816284042899,1.5622400518163584,0.4653597115299648,0.6689676431343912,0.891604466187229
2.196446446446447,1.7651899121592098,6.056275976370394,14.409097405934247,0.5318298831934387,1.5415628958784033,3.6437715569720344,0.4053529903722242,0.7749625284510784,1.559167347985674,0.4646884264762664,0.6678561668616219,0.8907463878142132
2.200700700700701,1.7632390567163378,6.049632647983945,14.388624879530731,0.5318602324155559,1.541392612283971,3.6403084563890102,0.40364101972732136,0.7725543053667541,1.5543051334674907,0.4639941110305086,0.6664896767177347,0.8878427885940214
2.204954954954955,1.761290852240991,5.999319179799917,14.371167750997575,0.5318905816376732,1.5423232828276108,3.638129814334736,0.4019059669554985,0.7701086114433866,1.5498538568206501,0.463161461140823,0.6650969596820226,0.8848954340201388
2.2092092092092095,1.759342647765644,5.949005711615885,14.362453347017505,0.5318414516432325,1.5432539533712508,3.6359511722804614,0.400178976705478,0.767625303972285,1.5453338477236476,0.4622943933917208,0.6636139713021735,0.8819060610350482
2.2134634634634636,1.757394443290297,5.912696852129093,14.35531424243747,0.5316263628447534,1.5428261410382116,3.6337725302261874,0.3981147276849164,0.7651028523058159,1.5407355918253387,0.46146585118811223,0.6620117333800253,0.8788748480582426
2.2177177177177176,1.75544623881495,5.886483327223111,14.348175137857435,0.5320171219961077,1.540803102996569,3.6315938881719134,0.3954131769016205,0.762535957293552,1.5359748966618265,0.48418297587959896,0.660382218674428,0.875949815285619
2.221971971971972,1.7531432154289366,5.861261714610446,14.3410360332774,0.5300916536748392,1.536344408467381,3.6294152461176385,0.3927116261183242,0.7589256445301396,1.5303093139994792,0.4827120691121505,0.6584300662993856,0.8733845582958332
2.2262262262262267,1.7513290517131044,5.846981250580586,14.335546951538145,0.5256673956121862,1.527751666462993,3.62726507600677,0.3900100753350281,0.7542939269095974,1.5246437313371324,0.5660233213614108,0.6561357652833655,0.8707813095018941
2.2304804804804803,1.7495148879972726,5.8440557956435715,14.323528836465417,0.5224124509925645,1.5242391672629627,3.625224051098056,0.38730852455173237,0.7496622092890561,1.5189781486747866,0.520548166928043,0.6538087012803461,0.8681398223565975
2.234734734734735,1.7477007242814402,5.841130340706556,14.311510721392686,0.5192742704030149,1.5228812011452861,3.6231830261893414,0.38469420131999477,0.745030491668514,1.5133125660124396,0.5093622780675598,0.6516426062937939,0.8654588508141303
2.2389889889889893,1.7459387240229374,5.83820488576954,14.299492606319955,0.5163909684979955,1.5226850694617116,3.6211420012806266,0.3832490910981434,0.7403987740479718,1.508326187522762,0.478162184692813,0.649731223772563,0.862737097485292
2.2432432432432434,1.7445565324461436,5.835279430832525,14.287474491247227,0.5135076665929764,1.5224889377781372,3.6191009763719117,0.3834437341939306,0.736255920951548,1.505130761975846,0.4541941637525173,0.6477917658541223,0.860422038578099
2.2474974974974975,1.74313323114942,5.828625826497083,14.276858873074069,0.5112945152757127,1.522278419771405,3.6170599514631974,0.3836383772897177,0.7349147570692076,1.5018509032291367,0.4530650693539938,0.8679740924657386,0.8927210969683368
2.251751751751752,1.7393166901779884,5.814053546001395,14.2646017154621,0.5093568426313465,1.521630947713232,3.6147453372867564,0.38383302038550493,0.7343216860720077,1.4985710444824272,0.5812289864278166,0.8493497879379406,0.8977623377076737
2.256006006006006,1.735500149206557,5.794239399792094,14.240158924833928,0.5071465564698097,1.5176377224324404,3.6108647985400797,0.3840812924604561,0.7337286150748077,1.4952911857357178,0.5534301261587404,0.6441208241652874,0.8576112586033594
2.26026026026026,1.7310735821746794,5.774425253582793,14.215716134205756,0.5046124997636079,1.513646974005203,3.6069842597934025,0.38440626413774337,0.7331355440776077,1.4920113269890085,0.4527496018212005,0.6432064027759112,0.8566233090395319
2.2645145145145147,1.7248350144188684,5.75461110737349,14.191273343577585,0.5020784430574058,1.509696425727645,3.6031037210467254,0.3846186295029518,0.732510313707856,1.4887312650136253,0.45259415061661273,0.6426400691471037,0.8556102016671627
2.268768768768769,1.7185964466630572,5.734796961164188,14.160648290800616,0.4998541021675705,1.5057458774500871,3.5992231823000482,0.38453030915729525,0.7318480190789134,1.4855388349598673,0.4520509492643847,0.6425094340724476,0.8546648145866458
2.273023023023023,1.7123578789072473,5.716512241153554,14.11701654202896,0.49899162194533386,1.5034174063896197,3.595342643553372,0.3844419888116388,0.731158757019684,1.48234640490611,0.451494359809121,0.6427224006459453,0.8543035761991542
2.2772772772772774,1.7075130911589151,5.697091445333447,14.0752448759441,0.4998987959344065,1.5017287629618425,3.5914688033746165,0.3843536684659823,0.7304517680279499,1.479153974852352,0.4512486813790588,0.6429234010523939,0.8539224340597908
2.281531531531532,1.7041956327291998,5.66812734100079,14.03940537990658,0.5009159641813934,1.5027729957129248,3.587875550072016,0.3842814812941664,0.7297447790362157,1.4759615447985939,0.4510164995099233,0.6431123772565297,0.8535209480286952
2.285785785785786,1.7035590336690274,5.639163236668136,14.003565883869062,0.5019331324283802,1.504408654532012,3.584282654577962,0.38425153334151585,0.7290377900444818,1.4733012988807366,0.45077297507344916,0.6431856676755983,0.8530975149695601
2.29004004004004,1.7029224346088547,5.610199132335482,13.97652505087992,0.5029503006753671,1.506044313351099,3.580689759083908,0.38427155849347555,0.7284026533164827,1.4721633195169932,0.4505179828924922,0.6427664837093297,0.8524475775737752
2.2942942942942945,1.702285835548682,5.5812350280028244,13.9631844767144,0.5039674689223541,1.5043384042070467,3.5770968635898535,0.38468848262106425,0.7279303408309451,1.471797514251965,0.4499529294957657,0.6419382998352197,0.850950584294895
2.2985485485485486,1.7016492364885094,5.5520768817801684,13.949843902548883,0.5037139229391618,1.5021151919603215,3.573503968095799,0.385105406748653,0.7276804681955278,1.471431708986937,0.44935079743102435,0.6404756107820411,0.8494256256103626
2.3028028028028027,1.6998174359916276,5.522014079976572,13.936420214896827,0.5016472596477685,1.5013652156312298,3.5699110726017453,0.38535619199677873,0.7277335045247217,1.4710659037219092,0.4481468294123888,0.6389884510850555,0.8478703347685334
2.307057057057057,1.6911880424193106,5.492082162741358,13.921150616497087,0.49958059635637475,1.501027162804621,3.5682860683684234,0.3852478811195216,0.7277865408539155,1.470237955404687,0.4467266156356322,0.6374775949215683,0.8462866020034622
2.3113113113113117,1.682474962685637,5.462150245506145,13.900758964015177,0.49751393306498115,1.500689109978012,3.5670835246542585,0.38513957024226453,0.727512116751416,1.4682253481676386,0.4452984138841436,0.635941031005892,0.8446648464507325
2.315565565565566,1.6737618829519645,5.4239307967426535,13.868083443299223,0.49544726977358766,1.498708118914883,3.565880980940094,0.3850312593650075,0.7265687927723854,1.4639169646369932,0.44386196545297296,0.6338881336997556,0.8430328133307492
2.31981981981982,1.665048803218292,5.371669549662641,13.834311803714055,0.4935351800564433,1.4951897833242889,3.5646784372259295,0.38249780167678415,0.7256254687933548,1.4596085811063475,0.4427439004682048,0.6317251597559969,0.8392882657988735
2.3240740740740744,1.6563357234846183,5.319408302582622,13.80074463375111,0.49193109301703924,1.4916714477336943,3.5634758935117645,0.37985118415753416,0.7241651500515054,1.4553001975757014,0.4418858772032578,0.6295621858122379,0.83547682156844
2.3283283283283285,1.647170035895177,5.26714705550261,13.767177463788169,0.4913655678736127,1.4888502038464377,3.5622733497976,0.37768465008512936,0.7202211265269356,1.4509918140450557,0.441060825560027,0.6273992118684791,0.8316653773380069
2.3325825825825826,1.646200041827294,5.285369923833454,13.733723931481714,0.4908000427301861,1.4889671654225645,3.5623548826109928,0.37551811601272456,0.7166674016365897,1.4467110125324671,0.44023577391679614,0.6252362379247203,0.8278539331075738
2.336836836836837,1.650591457474913,5.32099341679852,13.700448007379027,0.4902345175867595,1.489201088914796,3.5634708526498806,0.3733515819403196,0.7140056152495361,1.4478032962656784,0.43941072227356526,0.6230732639809613,0.8240424888771404
2.341091091091091,1.6549828731225313,5.356616909763581,13.669396083106841,0.48966899244333295,1.4894350124070272,3.564586822688769,0.37118504786791484,0.7113438288624828,1.4489021238572763,0.4385856706303344,0.6212594996370967,0.8226797812101965
2.3453453453453452,1.6593742887701497,5.37511580067142,13.645889691285555,0.4889945932705961,1.4896689358992585,3.565702792727657,0.3695997859436777,0.7086820424754294,1.4500009514488745,0.4378296979335182,0.6197962632972871,0.8214925812908346
2.3495995995995997,1.6598287272770718,5.385929243506949,13.61489297631232,0.48807286331294497,1.4899028593914898,3.5668187627665446,0.3687946525237643,0.7060202560883759,1.4510997790404725,0.4372418657603543,0.6183330269574774,0.8203053813714725
2.3538538538538543,1.6562163902149531,5.396776552894813,13.581500585334942,0.4866637211313243,1.4889916764868585,3.5679347328054325,0.36866655424504824,0.7044155483106362,1.4521986066320705,0.436713100986154,0.6168697906176678,0.8191181814521105
2.3581081081081083,1.6526551804139284,5.387821193740043,13.552241964289278,0.48516475165599704,1.4852752834648735,3.5671465227134744,0.3682691195592429,0.7029997523846419,1.451779530048229,0.4361843362119538,0.6154065542778582,0.8179309815327485
2.3623623623623624,1.6490939706129035,5.358105043247878,13.522908576952695,0.48366578218066975,1.481558890442889,3.559237206818568,0.36765817793358535,0.7011755085548732,1.449682875157982,0.4356555714377536,0.6139471599958255,0.8167437816133865
2.366616616616617,1.6454523882002063,5.32838889275571,13.49357518961611,0.4820565493895804,1.4778424974209035,3.551327890923661,0.3670472363079277,0.6995604917475753,1.4467309125014076,0.4351268066635533,0.6128837838493527,0.8149910356009061
2.370870870870871,1.6415331678602998,5.298672742263545,13.464241802279528,0.48002544540399394,1.474126104398919,3.5434185750287552,0.3664362946822701,0.6979454749402776,1.4437789498448335,0.4345999251520116,0.612166851081904,0.8128143921167752
2.375125125125125,1.6347187406359822,5.26895659177138,13.434335646607707,0.4779943414184075,1.4704097113769339,3.535509259133849,0.3657832593227713,0.6963304581329799,1.4408269871882595,0.43414674396564495,0.6114499183144553,0.8106377486326442
2.3793793793793796,1.6261497763633264,5.233337062029467,13.40219413796074,0.4756023229111572,1.4667358075242445,3.5275999432389415,0.365271444642173,0.694715441325682,1.4378918079449914,0.43369524138513005,0.6107329855470065,0.808461105148513
2.3836336336336337,1.6111665877985764,5.173352770647222,13.368311013984108,0.4727641141533019,1.4649169646637157,3.518271933282119,0.3654914650652742,0.6938228140390117,1.4351434747233347,0.4332437388046152,0.6100160527795577,0.8062844616643821
2.3878878878878878,1.594393380178184,5.11603425711797,13.258847511330584,0.47101873874640265,1.4634031025727292,3.5074031779904282,0.36658783776186776,0.6931415147374078,1.432566025597818,0.4327922362241003,0.609299120012109,0.8050419411620369
2.3921421421421423,1.5777429692854699,5.058715743588712,13.149384008677048,0.47114097558824986,1.4618892404817423,3.496900891325276,0.3676842104584615,0.6933006202886645,1.429988576472301,0.4324242567847749,0.6089029725111932,0.8050406511480056
2.396396396396397,1.5610925583927555,5.001397230059453,13.02130707054198,0.47126321243009706,1.4603753783907556,3.486398604660124,0.3689010945371937,0.6936382689745657,1.427411127346784,0.4324859181995869,0.6088247476783507,0.8050393611339743
2.400650650650651,1.5444421475000432,4.9440787165302,12.792468622631231,0.47138544927194437,1.4588615162997691,3.475896317994973,0.3682454209203828,0.6939759176604668,1.425658504516928,0.4325220847946749,0.6087607826980124,0.8050380711199432
2.404904904904905,1.523307375073364,4.886760203000948,12.563630174720483,0.47150768611379157,1.4573476542087824,3.465371107719073,0.3669432950788898,0.6944139202926646,1.4246716520812037,0.4325350286759697,0.608696817717674,0.8050367811059118
2.4091591591591595,1.5036371255698542,4.849605098200282,12.42193451832875,0.47161885093028777,1.4556077907607015,3.4540346827352275,0.36564116923739653,0.6925153644955482,1.4243293598251787,0.4325479725572645,0.6086328527373357,0.8046311950592913
2.4134134134134135,1.5001485787564828,4.848171751936196,12.255188903416002,0.47058073072970363,1.4535423375150158,3.4425202910643566,0.3643390433959035,0.6905681599773292,1.4239870675691535,0.4325609164385593,0.6081738138281526,0.8029465428038715
2.4176676676676676,1.4979186367246857,4.866211281358226,12.121479317440357,0.4694597976267032,1.4514768842693302,3.4306453036930815,0.363448309088946,0.6889148175938704,1.4236447753131283,0.43257386031985406,0.6070907864396778,0.8012618905484516
2.421921921921922,1.4956886946928885,4.884250810780259,12.084982570754722,0.46833886452370266,1.4494114310236446,3.418770316321805,0.36319800911586764,0.6883788054010299,1.423193684975777,0.43207362927734083,0.6060004927425611,0.7995772382930316
